,loss,auc,f1_binary,f1_micro,f1_macro,dt,damping,iterations
0,0.14471681822582524,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
1,0.14321469827320327,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
2,0.1417537364104374,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
3,0.14033583468055214,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
4,0.1389623981221028,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
5,0.1376343872633868,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
6,0.136352295066651,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
7,0.13511595377755195,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
8,0.13392447993491058,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
9,0.13277634865139262,0.5548221451404476,0.946573532188031,0.8998230088495576,0.572436907737075,0.01,0.2,50.0
10,0.13166967554301323,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
11,0.13060241076392157,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
12,0.12957261181768154,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
13,0.12857847135728628,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
14,0.12761852400059012,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
15,0.12669160351386843,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
16,0.12579681483408042,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
17,0.12493310706533883,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
18,0.12409918478581397,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
19,0.12329337903207754,0.6090525743045637,0.9466641177595106,0.9012389380530973,0.6403964980205668,0.01,0.2,50.0
20,0.12251349485953439,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
21,0.1217575926452002,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
22,0.12102443912675215,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
23,0.12031303806655713,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
24,0.11962258027861801,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
25,0.11895232832771328,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
26,0.11830147114352126,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
27,0.11766909364888578,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
28,0.11705417069939844,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
29,0.11645562845464458,0.6317588247296471,0.9461538461538461,0.9008849557522124,0.661965811965812,0.01,0.2,50.0
30,0.1158724170396641,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
31,0.11530359203789337,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
32,0.114748357954114,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
33,0.11420609816726664,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
34,0.11367634359345691,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
35,0.11315873463697748,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
36,0.11265297723516553,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
37,0.11215881558112234,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
38,0.11167603270324422,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
39,0.1112044107383462,0.6483574780657009,0.9457214603051961,0.9005309734513275,0.6758205610194057,0.01,0.2,50.0
40,0.11074373637998147,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
41,0.1102937856528826,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
42,0.10985434249439395,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
43,0.10942519683866381,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
44,0.1090061028242231,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
45,0.10859686733175877,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
46,0.1081972789711841,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
47,0.10780709751556734,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
48,0.10742610991769595,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
49,0.10705402944342446,0.6579133510167994,0.9460034836462163,0.9012389380530973,0.6841818660467107,0.01,0.2,50.0
50,0.0972462386455128,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
51,0.09676106870117902,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
52,0.09629937859843496,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
53,0.09585079901295426,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
54,0.0954117946638524,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
55,0.09498507764646662,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
56,0.09457162087504671,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
57,0.09417112550446705,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
58,0.0937824052039004,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
59,0.09340523788892247,0.7001768346595934,0.9481279251170047,0.9058407079646018,0.719274690527851,0.009,0.1,60.0
60,0.0930410848725885,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
61,0.09269146225929256,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
62,0.09235591766531334,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
63,0.09203207608609666,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
64,0.09171775199747172,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
65,0.0914117615894305,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
66,0.09111334755060324,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
67,0.09082282771945083,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
68,0.09054178593491788,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
69,0.0902711290275598,0.7061382030878052,0.9495028270618054,0.9083185840707965,0.7261909528783115,0.009,0.1,60.0
70,0.09000935741822698,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
71,0.08975485502109633,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
72,0.08950810020988692,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
73,0.08926998699178908,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
74,0.08903961734988304,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
75,0.08881404801669485,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
76,0.08859050359790399,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
77,0.08836886888340878,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
78,0.08815249620102006,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
79,0.0879455720030099,0.707321635040468,0.950730282375852,0.9104424778761062,0.729734073226761,0.009,0.1,60.0
80,0.08774750298254459,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
81,0.08755364584743633,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
82,0.0873622886958956,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
83,0.0871751253100631,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
84,0.08699372118771621,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
85,0.08681738648314707,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
86,0.08664381065058428,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
87,0.08647170780972564,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
88,0.08630275937435582,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
89,0.08614009482743218,0.7128375161531662,0.9500390320062451,0.9093805309734513,0.7316735083985597,0.009,0.1,60.0
90,0.08301234828249418,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
91,0.08274124174800288,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
92,0.08246305098864051,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
93,0.08231027702238009,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
94,0.082175827290109,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
95,0.08202514780078718,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
96,0.08187850863630623,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
97,0.08174717013541058,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
98,0.08163619955766023,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
99,0.08154616410547276,0.7259878936271509,0.9492455418381345,0.9083185840707965,0.7378768842645882,0.008,0.05,70.0
100,0.0814739362713509,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
101,0.08141234131750505,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
102,0.08135438623599456,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
103,0.08129488458713349,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
104,0.08122773739686502,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
105,0.08113883975982948,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
106,0.08100000323196792,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
107,0.080795518001659,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
108,0.08060447006881309,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
109,0.08052919978387418,0.7331837040059852,0.953515625,0.9157522123893805,0.7522295106132075,0.008,0.05,70.0
110,0.08049819862749842,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
111,0.08042693664707694,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
112,0.08031141044000728,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
113,0.08017146455682614,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
114,0.08003922639052172,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
115,0.07992522305272709,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
116,0.07980728141424868,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
117,0.07967392370604905,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
118,0.0795311148178754,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
119,0.0793880908359923,0.7166802693327892,0.9508196721311475,0.9107964601769911,0.7358661098298322,0.008,0.05,70.0
120,0.0792520519507076,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
121,0.07912733237848288,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
122,0.07901601000787728,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
123,0.07891827146761507,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
124,0.0788331196772976,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
125,0.07875848560842597,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
126,0.07869185972072601,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
127,0.07863041156483094,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
128,0.07857006292936065,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
129,0.07850440036524119,0.7064374617425015,0.9530097087378641,0.9143362831858407,0.7345048543689321,0.008,0.05,70.0
130,0.08065646609461585,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
131,0.08051239042946161,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
132,0.08030291153016271,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
133,0.08012597520582786,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
134,0.08006213697348857,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
135,0.07999460703938492,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
136,0.07989675276548143,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
137,0.07978145142804427,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
138,0.07965588895531617,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
139,0.07952481054793904,0.6986057267224376,0.9528978484202365,0.9139823008849558,0.7289947490573687,0.006,0.05,80.0
140,0.07939384866123392,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
141,0.07926668260834029,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
142,0.07914303402770881,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
143,0.07902205757557071,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
144,0.07890503882973308,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
145,0.07879435790771798,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
146,0.07869194400392877,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
147,0.07859821933937605,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
148,0.07851077736842008,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
149,0.0784221250207297,0.6959464054954771,0.9533397870280735,0.9146902654867257,0.7282162852666141,0.006,0.05,80.0
150,0.07831618545194818,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
151,0.07817606227574084,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
152,0.07803505546627049,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
153,0.07796329366908067,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
154,0.07792369572167947,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
155,0.077850894809062,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
156,0.0777286253973568,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
157,0.07759863680977122,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
158,0.07754244362736512,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
159,0.07751578633748692,0.6810718900904578,0.9539232697127434,0.9153982300884955,0.7188622828045359,0.006,0.05,80.0
160,0.07746877858785514,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
161,0.07740597867207408,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
162,0.07734181870402443,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
163,0.07728609336085929,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
164,0.07723518941586777,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
165,0.07717968688481273,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
166,0.07711812681008433,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
167,0.07705564421268757,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
168,0.07699821656359654,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
169,0.07694782438805556,0.6896925797456301,0.9548436896950984,0.9171681415929204,0.7274218448475491,0.006,0.05,80.0
170,0.0771459061019334,0.6879684418145957,0.9546594636311017,0.9168141592920354,0.7257237360982061,0.005,0.03,100.0
171,0.07708720186061867,0.6879684418145957,0.9546594636311017,0.9168141592920354,0.7257237360982061,0.005,0.03,100.0
172,0.07698909123094573,0.6879684418145957,0.9546594636311017,0.9168141592920354,0.7257237360982061,0.005,0.03,100.0
173,0.07702590327671742,0.6879684418145957,0.9546594636311017,0.9168141592920354,0.7257237360982061,0.005,0.03,100.0
174,0.07696851860522697,0.6879684418145957,0.9546594636311017,0.9168141592920354,0.7257237360982061,0.005,0.03,100.0
175,0.07692388025064442,0.6879684418145957,0.9546594636311017,0.9168141592920354,0.7257237360982061,0.005,0.03,100.0
